Interest_Rate,Loan_Amount,Employment_Length,Age,Income,Credit_Score,Debt_To_Income,Home_Ownership,Purpose,Region
-0.24006865612396314,-1.0015318160361935,-0.018451299300342915,-1.0050435663765602,-1.7119371364803222,-1.9891190215346675,1.9076057721296118,-1.154264131449687,-1.885559860912956,-2.335238371138338
1.816457645742146,0.6736750554593792,0.10469817140058776,-2.1383674524180503,0.9892968489640578,0.002994807967724676,-0.9775963525605386,-0.6318017604898578,1.0180047698558445,-0.5758516314322525
-1.5638274559054592,-0.6205506650179443,-0.49080071452035323,0.17906464361245467,0.1838439750033106,-0.4752380165222513,0.20117687321514824,-0.747913149724358,0.6774714960776039,0.44404250590481514
1.1220219607042272,-0.11900060385358893,0.882671890302172,0.33086871598613316,0.3318576230922497,-0.9284714023181669,-0.2710052700393552,-0.5218094241558716,-0.5037278066959127,1.3439314561816558
1.5222124008585842,0.4579005569519833,-1.028285044328924,-0.51198963167131,-0.4414495769516087,-0.5363252372759381,0.21061647023064686,2.809059339406958,0.8343545461269527,-0.11450951220907397
0.16725109880166836,0.9704760341210042,0.4606062866467933,-1.057714488446276,-0.4105837672542539,-0.9958339380783126,1.196601283401696,-0.03189510269583871,-0.9527444249083281,2.410041480859369
-0.6690633609935992,0.955904576340715,0.5876465324560887,0.20483471676196566,0.03186611858312658,-2.160700817138238,-2.905781162074485,-0.5063920820926797,-1.2584284058232647,-0.65785076915913
-0.30302131782932057,-1.190666102911185,-1.033867452182951,0.7760856682032506,0.2549896207415039,0.8975601075076669,1.6238762065488588,-1.273408311814428,-0.30981777499779284,0.5199807472107667
0.43253971080827097,1.3610093891563246,-1.040462984396304,-0.1808168112401378,-0.25918064511570865,0.44755234025763685,-0.8865870014544961,1.3578797147977102,0.47466778400019977,0.8582429631061979
0.12922070655139956,-1.713032616534761,-1.0729098951356144,0.1455411653529059,-1.0500745072694315,0.3832309851858112,0.3685109362469154,0.10472891884317902,1.0647145762958996,0.45248215665733976
-1.4870038991149845,1.859892001010418,0.6501202036821726,-0.6311408302226401,-0.3461198034239634,-0.43428182485439837,-1.1754880264516534,-0.33715300690685573,0.8738693536198607,-1.9529951309367157
0.5605333246537612,-1.43729460961925,-0.5082922805481586,-0.6917174487149493,0.18185713974948908,-1.8248834444601907,1.3683861247911706,-1.670440946538474,0.7280863831886337,-1.0278296098199489
-0.9532750609495858,1.1764649593759302,0.09009920345160141,0.18336764916693452,-1.415045968456107,0.2618796276169477,-1.2429544134852388,0.7444442784193628,-0.055243440801026215,1.0887092997546945
-0.1382630067317097,1.6613310490920166,-1.6702035050567436,-0.9546048679372889,-0.4509931950450206,-1.4291786500638648,0.026420247226367957,-0.14701382183243272,-1.5069134109136175,-0.6780193951113385
0.5523256067990735,-0.29405225537546875,0.8064434351384377,-0.7857224036752166,-0.3702897126091777,-0.7830709215804412,-2.5922490269894394,2.289530489663896,-0.3939279197386178,0.8818142865735475
1.7136995050390467,1.8137113236386038,-0.19386889525776635,1.6499659151834034,1.0287895442896569,-1.2327407165737947,0.9121967145495881,0.3574048101168363,0.36971549764333284,-0.02917682028342832
-0.1516108780687753,-0.7042264209467625,-0.8592337912831227,1.2746498168106544,0.44825092036770214,-1.4682852306776872,0.2788805570891986,1.4374900442994996,0.6330385538922316,-3.2605137538148483
1.8296971583437105,1.2393512606585246,0.864118176726648,-2.054436106552661,0.8719339027411626,-1.8187014236072232,-0.2602297212835653,-0.716083640327404,0.37248177263384236,0.9404850890185807
-1.6688701821273126,-1.2055627509114835,1.305166077673749,0.24398441679736516,-0.33893205417804034,1.4229864959295302,0.2544435471536544,1.7935492371079977,-1.0616678414049106,-0.021956833669163442
1.095691064396683,1.168570215202869,-0.16126832519140305,0.7814045798806568,-0.3778293931022548,-1.5411017039119776,0.1155350527397372,0.9578581453875806,-1.0286221755989113,-0.7777368800468643
0.5947625624980466,-1.9419497807076536,1.1389019500032733,1.1417976395798726,1.0857521952012978,2.0024202834908094,-2.431044540365941,-1.8922614341824704,1.454866179811086,0.18316186020549613
0.5279099846940913,1.9510029807295537,0.570457657909877,0.4036320666675649,0.654332905934346,0.14541870508867022,-1.1918398228840954,-1.5520963379267536,-2.312539553593673,0.5474850144071169
-0.1720326950621907,0.43588188403680556,-0.3117019115465613,2.198215594540216,-0.9823172303906881,-1.3995019753747158,0.46959158225411796,1.7613846149510957,0.43489346630220166,1.108943064131099
-2.088880329625229,-1.305347094710508,1.3030276839262356,-0.2920090375757509,-1.2282675073962974,-0.09627282214779538,1.3156884723151052,1.903715083704219,0.5734662298509262,-1.2471210964331048
0.5045802697019781,-0.697290937326675,-0.758129297012379,-0.05839575955864843,0.9181155949723057,-0.22400487323864407,0.16866513571903782,-1.5000481396567111,-0.36135183749157457,0.1527055164825567
-0.8996332706212041,-0.4713447008127006,2.8282126595160495,-1.3226201955056098,-0.038335964797027826,1.5542224528147546,0.19320803986929214,0.5547077500355478,1.0323552333323183,-1.9953867278970758
1.1729116980520002,0.31521887535852966,0.8716762138893467,1.296944762257577,-0.07808243784720424,1.5172287262965594,0.3903976658797582,-1.4269825175354856,1.7167890174736902,-0.6247738355788989
1.1629154253915313,0.07760024895889157,-0.12373709408979926,2.133567819263503,-1.835258243316367,0.5445404709357575,-0.6498830060243447,2.2126722293274463,-0.8153723960528082,-0.8724088587439566
0.4165741593808659,0.5548933086450024,-0.23767554842642324,0.22259876399523998,0.5101332427716684,1.9128988037926404,-1.0038972949649092,0.35002872691155756,-1.284418674777604,0.6659458637731038
0.18449846743163956,-0.576023072864576,0.4576687227963786,-0.7855353354757388,1.7407416646448255,-0.2615431844423345,0.4469783983661791,-1.4424641271550582,0.8128871330253362,0.09076766694037679
-0.7700411518927467,-0.5818793440805153,0.9671901089271494,0.8441417788081789,-1.4977719136395298,1.2184727702548148,-0.7829319959448359,-0.3894300590860365,-0.3993907258743793,0.591899545801988
1.2159946119783032,-0.7540714452490986,0.6913522215184094,-0.9605939943190331,-0.20620876916976275,0.9882284263063026,0.1197906899264367,-0.42980287673770834,0.7791457534528445,-1.4898572881044787
-0.07018928976627374,0.17672243186461836,-0.40288538584810324,1.5445579371196054,0.5009600103125613,-0.5357205356254219,1.2423440611557837,-0.5538355845624261,0.2919205276393567,0.5235216249969874
1.2982504996566773,-0.12177304265958092,-0.5095289997495391,0.1782528033588748,0.46625850325664925,0.3944709297416788,-1.198072815689757,-0.4905320033129359,-0.7678222778372471,2.251548266138713
-0.34271045470903067,-0.4121871313866775,0.874163838256352,0.9241917912822081,1.749650801979779,1.4241464952230016,0.16244091364598712,-0.8855893290289241,-0.5361696213893162,-0.0575631572929961
-0.3274569824172017,-0.008525892330121167,-1.2700162212247277,0.03200191209983906,0.8987913847991036,-0.48477604847590533,-1.114623401370406,0.29193082036046863,0.9495276705862572,0.24793578166643304
0.34144288686161617,-0.5222668151285833,-0.15638951723395494,1.0537051242392723,0.010666135331849513,0.8117848478681201,0.6452395950161711,-0.5115498990832252,-0.03352485074012532,0.008647194891356904
0.6650441150971712,-2.6746922685956247,2.151421877399496,-0.7899378073494556,-2.120054593169185,-1.3884749858593135,0.14789570100711777,-1.8643863099282831,-1.1193169372337204,0.5435759794413837
0.7462594970076494,-0.48180959290372993,0.08345314995663665,0.5170374740349952,-1.9499907461025967,-0.48606110034213706,-1.0917002997440075,-0.9877824642664915,-0.3905436075396987,-1.6615494756926905
1.6998831341748806,0.5456161656893702,0.34522117784963335,0.4421438288817313,-1.625848524880942,1.7573391793708617,0.6529945859357578,0.5458567752321652,-0.7108928343838316,0.11741952415329995
-2.014224215818424,-0.05527111232386888,-0.13002971422387544,-1.2547817364139697,0.871439230047303,-1.050827159398431,2.0851514979965042,-1.5020018438926555,-0.8495955955733605,-0.8231976491933641
-0.3442753599860883,0.10413915515800042,0.9181110594973707,0.6028401345151022,-0.11200039604031421,-0.15898904100082498,-0.10430050623700299,-1.1014324519105199,0.37263475179970507,-1.1201810707129471
-0.6603712181992641,0.07485403532926246,-0.6241044809835135,-0.82003242528434,1.1910310580636319,-0.23498919268646623,1.4483848938000878,-0.38112056171640224,1.1139974151152827,2.5298146782481257
-0.0053931625394472585,0.4219415881234635,0.8579477258651771,-0.7970791952291069,1.2731529188804203,-0.19510469047744144,-0.29142601288868686,-1.1712698365385885,-0.9944892175884866,-0.21919795636485
-0.5528301605297532,-1.8678369796892746,-0.6029019972694749,0.021949765719239026,0.2745878880322168,-0.9574941659358622,-1.4913844242589747,-0.4688002551208078,0.8345281818809016,-1.2614086917653182
0.3900513467804693,-1.1080981410434791,0.1629380565220252,0.22495303230710467,1.657738418604018,0.6126277187565454,-0.29692195702594254,-0.3014770182925336,0.03198271150739175,-0.780463078829164
-0.10630401498515096,-0.5866529494746732,-1.944595520029733,-0.5188821856290213,0.3153627176162425,-0.9908112594981758,1.2163386243502907,0.28926758363791744,1.4117001679761425,-2.3202102087158907
-0.07830721284166653,0.9886923422224014,1.3140266810126273,-2.5716980417083017,-0.08917427312004933,-0.6146007085039784,0.6429243379555053,-0.1849181035632957,-1.6979687627195201,-1.3103277192453646
-1.0365373583958757,2.752915932860289,0.578173055103345,0.488593440621821,0.3395810298485873,-1.650686451331484,-0.2081134765801021,1.3550764048107469,0.4572647976059704,-0.3139112491242119
-0.46727864389085116,0.015963405246149975,-1.7405752699046013,-1.0503230936527697,-1.1798682076325642,-0.1925177787694129,0.5418375973241577,-1.9471103064584916,-1.3229097906378824,0.456419238894575
-0.4805698864371958,-0.49419833032858157,-0.8263239691420394,0.4443052061519521,0.6262709043363758,1.3663877678017218,-0.09571239075313909,-0.39502886011754745,0.17092401098308999,0.9811351625073292
0.466614886959379,-1.6271077091004005,-0.5521008346963258,0.3869546871574935,0.5913762762794444,-0.4137142668951497,-0.7052913869894374,0.34060075600903367,-1.2381522863085594,-1.9154165063246744
-0.2830341159708752,-0.010514818850218653,1.1929519112869782,1.3509503696493237,-1.1312705664722429,0.34764105603329803,-0.6016150093689602,-0.8870786595544885,-1.0143645337264369,-0.4346007697970751
-0.9822907428605899,-0.36289596432676613,-0.7587811975973608,0.7035525982466764,-1.3298280533887268,1.3165476442116408,0.6423816936951083,-1.25890704118284,-0.7729883978106663,-1.1474953186988817
-0.5319540131869985,1.2821456292697035,-2.9607829527975427,-1.2857834171220999,-2.4427890486402575,-0.7715060201011474,1.9952671802005728,0.523437596235861,-0.40332725937709196,0.9415022947593478
-0.16641602487293533,-1.256177605664324,-1.108775811117047,-0.664157733998286,-0.03580361846019654,-1.189880488567275,0.049433801130745955,-2.102330283653039,-0.5222148936682484,0.4132650723408558
1.7036098890472795,-0.48549055956518705,1.2157471148908066,1.366583637597507,1.3023738990793354,0.06020752322576365,-0.009555043983441707,0.4597467608502293,-0.719202167457636,-0.8917108080024595
-1.2299525627642869,-0.09000123275939889,-1.938513750872514,0.6708864477376553,-0.8452978024866554,-0.031133751432560263,-0.7814801448589563,-0.5852024470902153,3.0731468364708867,-1.0088852822257492
0.004267140147293773,-0.4238541805952083,-0.22689530144295683,1.4781178782969444,-1.1230673653873062,-1.1269784244471797,-0.4199651546073686,1.031118236448041,0.24083107062070863,-1.676823356879974
-0.13811768814622194,-0.40012003523099193,0.08133924193829715,0.9349087929071939,1.2434834094493996,1.8317494525459528,-1.9062444468409117,0.28745127305560647,-1.5942445313998603,0.3786150555966391
0.9750399663276197,0.015444784607473895,1.4605558939154137,-0.23961279359736623,-0.2970082069419597,-0.3578065243527956,2.0551924059395272,0.4341797296880087,-0.8515393543064051,-0.3461302294039993
1.5136042771901879,0.24468619447540596,0.02776770792786481,-0.7869465945412318,0.0956399776185201,-0.48141027574180584,0.32987711830054606,0.2579322081720452,-1.184382512597704,0.5348378080955674
0.17515539715799708,0.4134981388921301,1.848541745861233,-0.04508100523967051,-0.49301467147431627,2.2641812158074615,1.2112944195302657,-1.9120975130383517,-0.7383634460068462,0.8711228236980463
0.29785014782425673,-1.21179256602563,-0.5247735317050137,-1.6770877083034803,0.6377433225149823,0.37446289383399,-1.5302116300909645,0.6813281828094393,-0.05225813444097014,-0.8839287936022323
0.7254330786047045,-0.20440546952974598,-0.8033869225227724,0.6436926132514658,0.7744674320991293,0.04222673483716992,0.7276519949684551,0.8489474417865599,-0.3479229185841842,0.1187855114693907
-0.8243063330480407,-0.8024742741738113,1.4924573579583909,-0.22952048672377287,0.1416921261740564,0.09310726576078195,-1.0020872253498398,0.4896254781952946,1.1322669478317258,-1.006803235170782
-0.5020083469360656,0.5351186428638556,-0.11378646510849996,-1.8182078001595847,0.8068846095314244,0.8754266230108428,0.4853690663546439,0.7693247330119876,0.2877816425819666,-1.284979350873614
-1.1837383790888651,0.6088506423665024,-0.7269948422014255,0.5187265868428018,0.4030888020084258,0.47356445708534933,-0.3647009617380967,0.6870568025705949,0.13084523987588895,0.868876910866759
1.668727635462311,0.7927164742308588,0.5312956463055452,0.7809796887356056,0.40872975224353414,1.101145368822622,0.4603191381123314,0.15762433965244158,-1.4693901455056226,0.6990671104498315
-0.4272128002255282,-0.9429549977876379,1.0144850697079875,0.19754330719727198,-0.15422037475086808,-0.2421700725236397,0.25173761271900835,-0.27975553799558006,-0.2980428892657875,0.9501374259810914
-0.2112422226073744,0.24697263662264493,-0.616012966215033,0.7088145283718688,2.2240041665978074,0.13123262054033458,-0.9691553280370414,-0.36484718568097035,0.2681496456924024,0.8589223573587419
0.5154093313226377,0.4280966098442189,0.20423461357791048,-0.9733570232216587,-0.32496200501287437,0.1534599404410238,-1.0421511540313995,0.8196292636253298,-1.0636887171990024,-0.01395932870747925
-1.7486105203994917,1.0142434429754241,-0.8605019972727114,1.1083668255682955,-0.02625748069454526,-0.37920094994801273,-0.041916807779930745,-0.9269141426512779,-0.05643782408860542,-1.0117360181871036
-0.5421215502210165,-1.4177368160926391,0.2370900760392125,0.7519110736402488,0.054854688618651185,-0.6653301331265662,-1.3366572150987646,0.5309015511402995,0.5323069245053196,1.7097438087907715
-1.3194918940797506,0.6857410848344017,1.4109863769928797,-1.4287123137438011,1.9142288370121125,0.6364303234147737,0.6938059565384777,1.2302599460235084,-0.28253627206553117,-0.4354170581187645
1.1885946468111415,0.8655664577453197,0.48113517812829437,0.7286611265860635,0.7826660678368611,1.4893854582406225,-0.48545756419398517,-0.9520126851771123,-1.02740887607867,-0.10423331043748313
0.19924003280038535,2.136946100747144,0.10177906577084182,-0.10386722813971143,-2.295578059697863,0.5323022827813917,-0.10789444332863829,-0.14107458725813174,-0.3815554476346047,0.14514234047451374
0.6448268455411604,0.16753022794408046,0.5008582067769988,-0.44914286206153936,0.8998964175395269,1.2659780356172978,1.356432074603424,-0.10722176724202787,1.3736740299159609,0.1735278925133988
0.3391619275059534,-1.445823046552436,-1.021359528887332,-1.229932975657481,-0.48523896553296914,-0.41644491283093193,0.8708399791571398,-0.49649341260605634,0.47195572146859227,-1.8316378284842918
-0.5927363084259422,-0.12568128389045455,0.040144891386295754,0.3292803096640996,-1.4010162855156643,0.11142001341797576,-0.8543284425503587,-1.1875970848691664,2.5694789242373526,1.042316520003161
0.2612921251549732,-1.8483698585221688,-1.732104651532756,-0.4324741371750059,1.2812092069837784,0.22152067561501546,-0.013493827507516475,1.1603353197861423,-1.326139763663723,-1.0782136357220635
-0.9002762996720541,0.7952510413393061,2.1338385403637763,1.0411918130221334,0.43452546700234435,0.99766936311304,0.14425597892012587,-0.12806242473278662,0.2135440263028611,0.7522673684506411
-0.5650403810140665,-1.6077641842998718,-0.8773746137585305,0.2612958401494057,-1.2382860725291962,1.1624481745030093,1.4069476899425504,0.620731934125192,-0.8356718815722298,0.8065531595400387
-0.11707543235818972,0.3637755608533299,-0.15825022397233518,0.598973702570302,1.7164932241986621,0.0331966293882947,1.5574473194332052,-0.26040420877134246,-1.2415863286224353,1.0652181255702844
-2.091844501474047,0.38496188884723903,0.4993040511525319,0.5046078794442191,-0.800898571461834,-1.6090511205111433,-0.18281958710926938,0.007300487795889636,0.8133175076531534,-0.7505782794782762
1.1719432876529527,0.2330984808377228,0.7075907796905659,-0.72527152510335,1.2995299504798308,0.7307524080264294,1.2286225568602063,1.5341299721690176,-0.19830440685786024,-0.6646337101151176
-0.9529929919415898,1.3599684842331472,-1.657221881951382,0.707273451516849,-1.4876997827659388,1.8605866039804684,0.3949127303216991,-0.39693607527860786,-0.004530942019931625,0.6832113777252508
-1.7525082145864448,0.34424901100063354,0.7674393119887835,0.7594103184089046,-1.0774206482410236,-1.2524026616075306,-1.299494065917179,-1.2736072755518326,-1.2603451687885263,-0.3800672976612214
0.40680858273284887,-0.22712366713576843,1.0242367197614188,-0.5155833833003953,1.2752576224712149,-0.76531974444449,0.32671247034181644,0.2928136621362779,-0.8619013979256982,0.6235876715862915
-1.307566714037705,0.020488329562687077,-1.2774584516285745,-0.8323786135480564,-0.5460095526798907,0.9393642265280897,0.08703609396472044,0.008200807615020077,1.3255861389518901,-0.21069855403384846
-0.3743380946090895,-2.387512143146488,-0.11176744187268457,0.5998563209917979,0.35990733392800206,0.3543264741916926,1.4822129370896233,1.139170453343356,0.2035576605036211,-1.0227142898506478
-1.1665929618574795,0.8432886778742672,-1.6890508661496708,-1.3317658254071345,1.3344936932937692,0.4161642675901533,0.23905208479096365,-0.8912515074724033,-1.1755728964570744,0.3629075052382109
0.4811066382275281,0.39012127579795536,-0.6991282671124635,-1.5133932195592363,-0.20385629161337016,1.0876368759236064,-0.1704493976150477,-0.23385015666181536,0.8915127142294104,2.2596970931232923
-0.328840630947895,1.776459932733422,-0.41381643561454273,1.1796843373387456,-0.7182699904411994,1.2163093958515852,-1.116870213751182,-0.06835056231250167,-0.08203491194460916,0.00202629677156007
0.4741542321788935,0.6717635951280413,-0.9224723550056317,-0.1107352468841792,-0.9182817435204155,1.1517565273376293,0.6606625425866262,1.6133047150229867,-0.21000188762234148,-1.9711306555829817
-1.2737821661060498,-2.274203388056623,-0.4185434043334638,0.8968032034352033,-0.6165991485356996,-1.6427203758760465,-2.8019662797104643,0.9561727738236554,-1.3847533062892892,0.7988805410235732
0.7871185263531434,-0.021838216440629395,0.9861254984544736,-0.1638235178524317,-0.18482230166582342,-0.1602903469254291,-1.1603438885948114,0.06099952506750372,-0.5418023528959842,-0.2297717461452902
1.2937490644841099,0.7078603937277503,-1.6846039361072442,0.4352854192163186,-0.7959520029899733,-1.0427989233294406,0.5781404049761453,-0.49011771972885193,-0.03127611119139358,1.127775652365732
-1.4971832894283543,0.6728087524643336,0.6690536500733206,-0.9528715897678716,0.06256011751685284,2.022441410064576,1.0014021901401415,-0.4855499506341032,0.02655070904181973,0.44422647198835413
-0.6370582990482845,0.29909968722781155,-0.5152551610042054,0.05912842501223894,0.69539558000029,-1.4554079222160865,0.7818656660144092,-0.30950627809345926,-1.7571007508157075,-0.008900658764419936
1.0973098635548528,-0.6958944969969029,-0.09498359877260396,-1.342711906324901,-0.6047081349031745,0.24041419793331975,-0.7886955953860048,-1.7948224554416536,0.5416284383216148,0.11959451065103724
-0.2821826482749096,0.8762703106270286,-0.23895589193773487,0.2846384348038866,0.4269832811392457,0.3508077226524018,-0.591701949288091,-0.4081779322015052,-0.11276343315931132,0.3312378880712329
0.14208639005505677,0.10349138024337289,0.6394270373225538,0.5122273398018822,0.6811193877965116,0.42999042968884504,-0.6480415350985451,0.7647126035432565,-0.1257722425951125,1.9182689063089802
-0.9793303650291526,-3.0499697755052533,-1.6582166067389308,1.362606425177636,0.8740612649818104,-0.29073840733297335,1.416681257517972,-1.9216287300789516,-0.33629482155926194,-0.33335045880161945
-1.3165649533055797,-1.259221967263916,0.4848197338942083,-1.2394370759295599,-0.1557950966817455,0.6837912431299995,0.48050742095206506,-0.4175170127472933,-1.0406476380239602,-1.6879922253034303
-0.2972928170593278,2.116717475703058,-1.1733605720087092,-1.0750096511402438,-0.35905595225352693,-0.2701352363615717,-0.6071578151779586,-0.985046564554248,-1.7547901300945867,0.6608339255119354
-1.183650259947827,-0.0704916329077942,-0.5212825658257393,2.003515621246444,0.18502780409883124,0.07316655900579278,-0.2967210370525858,-0.050806919909760995,-0.4683157454193878,0.10150820738495525
0.7761395112164615,-0.47841924656894363,-2.477253346845041,0.17380502418254593,-0.586567860086189,0.48584480159529997,-0.39441460815869356,0.046137518305827706,0.5455241535866765,0.1294462546431715
-2.5602611801537583,0.63426165183626,-0.31823324445211587,-0.45144475504447923,-0.6919808369899907,1.7863915932504417,-0.5797309243714486,0.9312570903340168,0.9569456702567033,-1.0709986642182645
0.18126149736561473,1.1342165285133978,-1.2042468102994837,1.8617099848089722,-1.1550657394718997,0.9290696341077567,1.1033676446686438,-1.6681534455778444,-0.0009588604744631309,-0.5366719157132017
0.15626510805998475,0.12395772463390561,0.5480319056902132,0.5375177410386384,-1.5358653409076093,-2.2921891334953006,-0.33047179094417733,1.0649282264438953,-1.0173307243782947,1.230676600213963
-0.6141325512678031,1.144480436167219,-0.9286011212423237,0.3013052250870393,-0.15081666060566126,0.6604241695953093,-0.15958224865531517,2.667354537012131,2.2403716938532114,-0.42388548578212126
-0.34850326332597725,0.35763705265960033,0.45010550253602677,0.8570372393117447,-1.3792813761559815,-0.06134784656350043,-0.08883960249129626,-0.1905892683213902,-0.8126591083830647,-0.06835085511973454
0.6498071167229915,1.1598859119631024,-0.4141540910359805,0.01984940539481246,1.4796743710554163,-1.2055347007763426,-0.6764479160099617,-1.191466305714139,0.30013280769711714,1.3389429176886085
1.0473581488536503,-0.9512311609226862,0.4263188855630686,0.3110716120422226,0.6700469213744389,-0.4450100221430295,-0.2571655878243114,1.4245581510381433,0.05633131520009995,-0.24980589614656898
